Operon_1	IMGVR_UViG_2512564074_000004|2512564074|2512571865|2172747-2228723_16
Operon_3493	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_82
Operon_3493	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_83
Operon_3493	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_84
Operon_3494	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_85
Operon_3494	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_86
Operon_3494	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_87
Operon_3495	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_88
Operon_3495	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_89
Operon_3495	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_90
Operon_3496	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_91
Operon_3496	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_92
Operon_3496	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_93
Operon_3496	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_94
Operon_3496	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_95
Operon_3497	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_96
Operon_3497	IMGVR_UViG_3300018875_000006|3300018875|Ga0193608_1000145_97
Operon_3498	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_3
Operon_3498	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_4
Operon_3498	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_5
Operon_3499	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_6
Operon_3499	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_7
Operon_3500	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_8
Operon_3501	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_54
Operon_3502	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_55
Operon_3503	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_57
Operon_3503	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_58
Operon_3503	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_59
Operon_3504	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_63
Operon_3505	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_64
Operon_3505	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_65
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_66
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_67
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_68
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_69
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_70
Operon_3506	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_71
Operon_3507	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_72
Operon_3507	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_73
Operon_3507	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_74
Operon_3507	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_75
Operon_3507	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_76
Operon_3508	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_80
Operon_3508	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_81
Operon_3508	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_82
Operon_3508	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_83
Operon_3509	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_85
Operon_3509	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_86
Operon_3510	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_87
Operon_3511	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_1
Operon_3512	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_2
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_9
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_10
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_11
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_12
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_13
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_14
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_15
Operon_3513	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_16
Operon_3514	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_17
Operon_3514	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_18
Operon_3514	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_19
Operon_3514	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_20
Operon_3515	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_21
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_22
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_23
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_24
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_25
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_26
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_27
Operon_3516	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_28
Operon_3517	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_29
Operon_3518	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_30
Operon_3519	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_31
Operon_3519	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_32
Operon_3519	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_33
Operon_3519	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_34
Operon_3519	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_35
Operon_3520	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_36
Operon_3520	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_37
Operon_3520	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_38
Operon_3521	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_39
Operon_3521	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_40
Operon_3522	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_41
Operon_3523	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_42
Operon_3523	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_43
Operon_3524	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_44
Operon_3524	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_45
Operon_3524	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_46
Operon_3525	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_47
Operon_3525	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_48
Operon_3525	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_49
Operon_3525	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_50
Operon_3525	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_51
Operon_3526	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_52
Operon_3526	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_53
Operon_3527	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_56
Operon_3528	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_60
Operon_3529	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_61
Operon_3530	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_62
Operon_3531	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_77
Operon_3531	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_78
Operon_3532	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_79
Operon_3533	IMGVR_UViG_3300019093_001485|3300019093|Ga0187843_10000009|36085-100999_84
Operon_3534	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_1
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_2
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_3
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_4
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_5
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_6
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_7
Operon_3535	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_8
Operon_3536	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_9
Operon_3536	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_10
Operon_3536	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_11
Operon_3537	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_19
Operon_3538	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_12
Operon_3538	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_13
Operon_3538	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_14
Operon_3538	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_15
Operon_3538	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_16
Operon_3539	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_17
Operon_3539	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_18
Operon_3540	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_20
Operon_3540	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_21
Operon_3540	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_22
Operon_3541	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_23
Operon_3541	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_24
Operon_3541	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_25
Operon_3541	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_26
Operon_3542	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_27
Operon_3543	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_28
Operon_3544	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_29
Operon_3544	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_30
Operon_3544	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_31
Operon_3545	IMGVR_UViG_3300020047_005024|3300020047|Ga0206650_1000938_32
Operon_3546	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_1
Operon_3547	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_2
Operon_3548	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_3
Operon_3548	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_4
Operon_3549	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_5
Operon_3550	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_6
Operon_3550	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_7
Operon_3551	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_8
Operon_3552	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_12
Operon_3552	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_13
Operon_3552	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_14
Operon_3552	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_15
Operon_3553	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_23
Operon_3554	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_24
Operon_3555	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_26
Operon_3555	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_27
Operon_3556	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_28
Operon_3557	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_29
Operon_3557	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_30
Operon_3558	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_31
Operon_3559	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_35
Operon_3560	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_36
Operon_3561	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_37
Operon_3561	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_38
Operon_3562	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_40
Operon_3563	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_41
Operon_3563	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_42
Operon_3564	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_45
Operon_3565	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_47
Operon_3565	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_48
Operon_3566	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_49
Operon_3567	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_50
Operon_3567	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_51
Operon_3567	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_52
Operon_3568	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_54
Operon_3569	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_55
Operon_3569	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_56
Operon_3569	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_57
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_58
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_59
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_60
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_61
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_62
Operon_3570	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_63
Operon_3571	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_71
Operon_3571	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_72
Operon_3572	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_74
Operon_3573	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_82
Operon_3573	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_83
Operon_3574	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_84
Operon_3574	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_85
Operon_3575	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_102
Operon_3575	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_103
Operon_3576	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_104
Operon_3577	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_105
Operon_3578	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_108
Operon_3578	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_109
Operon_3578	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_110
Operon_3579	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_112
Operon_3580	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_113
Operon_3581	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_127
Operon_3581	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_128
Operon_3581	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_129
Operon_3581	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_130
Operon_3582	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_131
Operon_3582	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_132
Operon_3582	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_133
Operon_3583	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_134
Operon_3584	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_135
Operon_3584	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_136
Operon_3585	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_137
Operon_3585	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_138
Operon_3585	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_139
Operon_3586	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_140
Operon_3586	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_141
Operon_3586	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_142
Operon_3586	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_143
Operon_3586	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_144
Operon_3587	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_145
Operon_3588	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_187
Operon_3589	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_190
Operon_3590	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_193
Operon_3591	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_194
Operon_3592	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_195
Operon_3593	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_196
Operon_3593	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_197
Operon_3593	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_198
Operon_3594	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_199
Operon_3594	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_200
Operon_3595	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_202
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_203
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_204
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_205
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_206
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_207
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_208
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_209
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_210
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_211
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_212
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_213
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_214
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_215
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_216
Operon_3596	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_217
Operon_3597	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_218
Operon_3597	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_219
Operon_3598	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_220
Operon_3599	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_221
Operon_3599	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_222
Operon_3599	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_223
Operon_3600	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_224
Operon_3601	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_225
Operon_3602	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_248
Operon_3603	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_253
Operon_3603	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_254
Operon_3603	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_255
Operon_3604	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_282
Operon_3604	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_283
Operon_3605	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_288
Operon_3605	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_289
Operon_3606	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_293
Operon_3607	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_306
Operon_3608	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_312
Operon_3608	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_313
Operon_3609	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_340
Operon_3610	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_341
Operon_3611	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_346
Operon_3612	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_357
Operon_3613	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_366
Operon_3613	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_367
Operon_3613	IMGVR_UViG_3300020473_000011|3300020473|Ga0211625_10000009_368
